Date,ATRCT,AVBLS,BCDDC,BCDDE,BCDDM,BCDDY,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIOPM,MIREV,MKPRU,MKTCP,MWNTD,MWNUS,MWTRV,NADDU,NETDF,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU,TVTVR
2015-09-03,12.3,0.6585698052,4517489883,2746292,2434123,80011,43122,6.521332627,1.71421046,54256630328,227160,52401262,415355.2053,-136,898267.92,230.68,3360459735,57807,3961954,324857.5725,230707,-441737.6682,137743,82116932,875,132339,14567625,1453675.881,44.13311414,10180.62677,13926552.56,15.886093
2015-09-02,7.266666667,0.5154674737,4514743591,2171813,1742305,351700,43021,6.199964248,1.037959611,54256630328,368800,84204525,409960.9819,-138,874008.96,228.32,3325201108,74351,3956107,387158.2078,272866,-552852.9666,140970,81979189,667,130024,14563775,1568804.786,28.84121772,6585.02683,14592340.48,18.08646028
2015-09-01,7.233333333,0.4091000566,4512571778,11008778,10447998,1045975,42943,7.829469848,1.767210385,54256630328,226345,52272214,428840.7639,-137,923760,230.94,3362480627,59540,3950759,283438.6587,238504,-528675.5127,117985,81838219,910,109165,14559975,1064439.482,25.0420155,5783.20306,12988337.13,16.37322347
2015-08-31,8.458333333,0.347467875,4501563000,6402238,5748378,4877308,42878,8.871125539,2.050372801,54256630328,176407,39950881,388384.0881,-136,819141.99,226.47,3296497320,46992,3945526,167283.6413,229116,-570947.3259,92338,81720234,627,88602,14556000,799631.7901,17.61443105,3989.1402,11559447.75,11.74806819
2015-08-30,7.466666667,0.3563108121,4495160762,3311134,2829842,835273,42828,8.324304532,1.924788915,54256630328,215504,49182357,445023.4343,-133,946656.56,228.22,3321148728,59892,3939766,213520.0019,250584,-668604.2111,113722,81627896,910,106197,14552400,1154973.296,23.00206438,5249.531133,10728935.6,13.18315834
2015-08-29,7.816666667,0.4313318255,4491849628,2331655,1805989,309021,42770,7.214141686,1.145937424,54256630328,327156,76610058,401869.6467,-119,877903.33,234.17,3406769557,60910,3933656,254601.7084,243840,-670132.3565,121692,81514174,894,114654,14548275,1621121.83,24.08727019,5640.51606,21397486.82,13.39327403
2015-08-28,8.1,0.3961429463,4489517973,2870683,2572467,1273468,42706,7.354307081,1.504207823,54256630328,249168,56877510,401869.6467,-65,855555.96,228.27,3320084429,58733,3926950,257346.3917,232198,-664732.7953,116334,81392482,927,111998,14544550,1595398.217,23.57561436,5381.60549,13832635.27,9.08128011
2015-08-27,7.983333333,0.4138263226,4486647290,5404479,4989276,143020,42647,7.108587086,1.03262918,54256630328,377677,86427540,418052.317,-66,892476,228.84,3327522393,65055,3919540,262012.5997,243215,-620671.9382,125549,81276148,742,120364,14540825,1656288.99,25.67958618,5876.516501,22356486.11,9.745601124
2015-08-26,9.783333333,0.4867581522,4481242811,6986801,6511458,414367,42583,6.169194787,0.8476892818,54256630328,409938,91014422,372201.4177,-68,771519.5,222.02,3227493639,63980,3912526,301072.0737,245539,-570299.2658,125060,81150599,641,117845,14536950,2136229.162,25.66812814,5698.83781,44792175.95,9.413476119
2015-08-25,7.8,0.4347717325,4474256010,4463375,4006461,971045,42516,7.195706595,0.9049182261,54256630328,436393,93056448,423446.5405,-68,842084.76,213.24,3099123540,59748,3903592,321184.0163,237850,-583306.6053,117026,81025539,689,111842,14533500,1811809.748,24.8013553,5288.641004,42854460.01,7.380485692
2015-08-24,8.966666667,0.4046007372,4469792635,2881307,2443525,297795,42448,8.400270838,1.961105289,54256630328,175666,40171357,369504.306,-69,787802.6,228.68,3322623211,45509,3897914,210967.7115,247407,-438782.0643,93783,80908513,816,88760,14529575,1169074.884,20.4380634,4673.776338,13017080.07,15.19633217
2015-08-23,7.75,0.3919019739,4466911328,8414363,7770592,6893998,42393,8.066940767,1.443234826,54256630328,266554,60251864,412658.0936,-63,869575.88,226.04,3283490946,57435,3891830,257701.3551,259239,-486318.8296,107795,80814730,780,104099,14526150,1217558.105,22.96914083,5191.944593,17528714.37,6.710500038
2015-08-22,7.583333333,0.3975833182,4458496965,3024540,2527122,799825,42334,7.778233099,1.190110196,52699842409,325432,76017672,403437.3998,-61,904694.07,233.59,3392269897,59431,3885141,300710.5032,235230,-577548.4237,116311,80706935,809,113062,14522325,1529910.596,23.63760391,5521.507897,14567269.83,9.628270823
2015-08-21,8.483333333,0.385212729,4455472425,1996776,1662480,109173,42273,7.785379256,1.094285798,52699842409,356397,83122435,406057.1232,-62,909597,233.23,3386143924,58965,3878394,339540.0259,222182,-503143.7357,116834,80590624,906,113433,14518475,1570874.331,25.1348193,5862.193905,22690278.75,7.167571547
2015-08-20,7.783333333,0.4399807171,4453475649,3076006,2840199,1558648,42214,7.260881625,0.9634958768,52699842409,396888,92590013,398197.9531,-64,892100.96,233.29,3386111034,63104,3872002,319606.0903,247961,-548201.5321,122864,80473790,745,119064,14514600,1803977.193,24.77607127,5780.009667,60726602.77,24.71531817
2015-08-19,8.433333333,0.4606524,4450399643,2098478,1265546,161547,42148,7.714673981,1.022717039,52699842409,356892,90618565,379859.8895,-66,926771.5,253.91,3684437228,62331,3865405,290275.2216,244699,-599298.4811,120131,80350926,684,116238,14510800,1704654.578,25.78007236,6545.818173,22342291.48,13.35151065
2015-08-18,7.283333333,0.4196392778,4448301165,2777562,2151089,349071,42082,8.614249554,1.078354412,52699842409,335882,86472860,377240.1661,-36,932483.9,257.45,3734872204,62331,3859171,290275.2216,230212,-763664.8748,108249,80230795,704,105299,14507175,1414273.993,22.53259396,5801.016315,13641622.23,16.71486702
2015-08-17,7.45,0.3586688912,4445523603,4871485,4016867,518327,42022,10.98179446,1.710763242,52699842409,215869,55579679,385099.3362,-38,950836.71,257.47,3734235455,57398,3853422,298856.4795,228284,-722742.8929,86583,80122546,755,84478,14503575,1145737.755,18.29530243,4710.491517,19040492.33,10.50533919
2015-08-16,7.45,0.3586688912,4440652118,5550075,4969131,1628807,42022,10.98179446,1.710763242,52699842409,215869,55579679,385099.3362,-37,950836.71,257.47,3734235455,43848,3846817,168151.9662,228284,-709236.4754,86583,80122546,755,84478,14503575,1145737.755,18.29530243,4710.491517,19040492.33,8.893397621
2015-08-15,9.383333333,0.4215320758,4435102043,4571007,3881088,1820443,39969,8.43357476,1.313182067,52699842409,256781,68152204,351042.9323,-41,894962.52,265.41,3848418459,57620,3839985,234842.7616,245458,-599827.2877,106119,80035963,753,101858,14499900,1201448.04,22.59740485,5997.577221,1279542.147,11.88886399
2015-08-14,8.5,0.4169013109,4430531036,3879262,3267849,1217271,39913,8.342355442,1.263478117,52699842409,266961,71276048,351042.9323,-42,900557.27,266.99,3870433885,53969,3833426,284131.9462,220370,-586092.9288,107950,79929844,808,104109,14496550,1328948.019,23.62123658,6306.633954,2537895.246,21.80743662
2015-08-13,8.783333333,0.4119127261,4426651774,4539244,3976897,773360,39858,8.428436824,1.427024885,52699842409,262784,69892790,390338.783,-46,997387.5,265.97,3854756404,62215,3826491,479504.424,226126,-468828.9496,118336,79821894,828,111008,14493200,1461956.275,25.29193539,6726.896056,2601765.979,17.96352436
2015-08-12,9.183333333,0.4921381803,4422112530,4271283,3740327,1907738,39797,7.174343867,1.218615096,52699842409,254387,68147769,322225.9752,-51,830459,267.89,3881585458,59481,3820052,302299.312,232055,-499231.194,115754,79703558,751,109091,14489475,1281112.961,25.19329055,6749.030605,2902827.011,9.523095494
2015-08-11,7.133333333,0.3813617356,4417841247,10583999,10046053,569093,39737,9.665577773,1.640022805,52699842409,259204,68909307,442733.2505,-50,1130128.35,265.85,3851209440,59083,3814317,287034.4632,227498,-452515.8331,116923,79587804,589,110280,14486400,1195838.48,26.65997778,7087.555093,1851465.456,16.17529769
2015-08-10,6.366666667,0.3906791742,4407257248,2924753,2304735,792360,39673,10.49972056,1.242659277,52699842409,354160,93522987,458451.5907,-49,1162172.07,264.07,3824307952,55638,3809138,246088.9229,220994,-400146.8511,110686,79470881,791,103390,14482175,1381572.867,26.67403896,7043.813468,2729155.286,13.02692573
2015-08-09,8.083333333,0.3549683182,4404332495,2891789,2236041,339121,39605,10.18456387,1.110850301,52699842409,305442,81070335,353662.6557,-54,900570.06,265.42,3842697676,43492,3803686,118895.9532,218499,-502820.3772,88425,79360195,805,82199,14477800,1075398.359,18.45162508,4897.430329,2590061.866,25.56789798
2015-08-08,7.716666667,0.3502952491,4401440706,3053308,2450061,666716,39558,10.20423022,1.582030404,52699842409,249553,67351785,411296.57,-51,1065525.72,269.89,3906502563,54867,3797826,351207.153,233508,-573940.3797,104420,79271770,794,99688,14474425,1303148.206,23.04214901,6218.845596,2251104.136,14.02769186
2015-08-07,8.3,0.5679228004,4398387398,1162536,840347,272180,39504,8.021441143,1.553216033,52278304846,230425,64378476,369025.1454,-57,999936.81,279.39,4042912995,59183,3790367,331467.2569,242234,-573140.1209,124658,79167350,941,119389,14470500,1228088.121,29.64618859,8282.84863,2555552.5,12.31452614
2015-08-06,9.05,0.7570489066,4397224862,1850930,1487136,628121,39424,7.393153652,1.836398903,52278304846,192496,53340726,363827.6082,-36,979548.5,277.1,4008791845,55394,3751805,246055.4325,247781,-561465.4104,132494,79042692,691,129396,14466950,1103973.305,35.89801803,9947.340796,1891671.654,9.859569516
2015-08-05,11.56666667,0.7902430655,4395373932,3474402,3090672,459450,39319,6.910653379,1.319511794,52278304846,241301,68213484,327444.8473,-31,900084.96,282.69,4088672681,59010,3745241,369707.801,250494,-468481.0678,130246,78910198,632,127347,14463450,1327670.612,34.44055291,9735.999902,1847303.662,17.4166659
2015-08-04,8.966666667,0.6924399469,4391899530,3533664,3065807,189252,39220,7.803630226,1.720487824,52278304846,211219,60197462,374222.6827,-29,1035690,285,4121185500,59828,3739207,253753.2343,265834,-450351.7586,132719,78779952,655,129710,14460300,1075348.883,34.06960048,9709.836137,1718770.864,9.86359278
2015-08-03,8,0.4297679784,4388365866,5894709,5260069,573889,39121,8.872795294,1.890890606,52278304846,195622,55632970,382018.9886,-33,1051958.61,284.39,4111340913,56145,3732816,212900.558,226079,-483224.8595,118560,78647233,665,114769,14456700,949949.8152,24.44201702,6951.06522,1780252.127,19.94804816
2015-08-02,7.416666667,0.4203173522,4382471157,3123578,2332887,351017,39058,11.19629122,2.325277231,52278304846,169786,47657290,408006.6749,-23,1108164.12,280.69,4056819587,42292,3723311,175936.6348,248553,-457077.8766,98976,78528673,877,93462,14453025,671499.469,23.21137984,6515.202207,1231691.557,20.81609271
2015-08-01,7.916666667,0.7194746645,4379347579,3070676,2344337,357004,38993,7.113695113,2.204155178,52278304846,187600,52663134,426198.0553,-24,1160777.2,280.72,4056151352,46987,3716621,201538.6592,275871,-419100.4303,163175,78429697,946,156306,14449100,884759.5564,35.53322565,9974.887104,2084708.438,19.53695893
2015-07-31,9.433333333,0.747844305,4376276903,2372792,1976162,924762,38876,7.481761299,1.678608367,52278304846,209161,59564971,361228.8395,-23,999862.58,284.78,4113647100,55631,3709806,280501.5808,232699,-404026.6152,133640,78266522,1033,124065,14445000,1041513.336,36.24450554,10321.71029,2293641.883,17.45678524
2015-07-30,9.65,0.7394448023,4373904111,5850534,5234987,2624514,38773,7.439733427,1.740931078,52278304846,198687,57134372,356031.3023,-27,994670.04,287.56,4152804929,58447,3703034,280184.1217,247799,-380811.8304,133697,78132882,921,128885,14441525,1033333.158,34.2211923,9840.646058,2745976.513,9.102239639
2015-07-29,10.1,0.7808386527,4368053577,2508367,2188242,492467,38672,8.029761739,1.878472893,52278304846,200269,58218216,387216.5258,-25,1093613.4,290.7,4197155670,58896,3696670,308324.8356,255290,-511863.0979,136195,77999185,806,132097,14438100,1103188.351,37.6968152,10958.46418,2745024.716,11.18994411
2015-07-28,8,0.4796368303,4365545210,6341354,5903279,1583653,38556,8.994595782,1.193768815,52278304846,299639,88465494,369025.1454,-23,1056073.48,295.24,4261604875,59356,3691609,263228.6525,240969,-598561.3424,117412,77862990,630,113425,14434375,1265076.765,27.07995409,7995.085646,3886676.369,28.36947244
2015-07-27,8.416666667,0.5219141991,4359203856,4532415,3961274,284369,38488,10.20224142,2.219593106,52278304846,175978,51172701,402809.1376,-38,1135825.74,290.79,4196339602,54490,3684712,231896.5437,229418,-552073.3514,111331,77745578,994,108188,14430825,926695.3223,31.04624618,9027.937927,2693970.016,21.25343132
2015-07-26,8.2,0.3711121117,4354671441,25193134,24091869,20439520,38408,11.31168734,2.802250043,52278304846,123793,36188518,358630.0709,-25,1014092.77,292.33,4217430294,45325,3678446,152242.9971,244803,-507512.216,89650,77634247,961,85399,14426950,579341.8068,19.31582931,5646.596382,1633205.212,22.33699792
2015-07-25,8.533333333,0.3663690916,4329478307,4578669,3777826,1843105,38357,10.41384711,1.981046447,52278304846,194140,55741425,397611.6003,-29,1104263.52,287.12,4141275320,52401,3672238,209727.2623,201269,-527269.5539,106038,77544597,975,99402,14423500,879910.2891,21.29176583,6113.291805,2821464.943,10.53872871
2015-07-24,6.816666667,0.3508194969,4324899638,3419148,2958217,719265,38301,11.04456815,1.824618179,51076366304,231446,66494345,426555.35,-27,1213267.9,287.3,4142772628,56045,3666010,305242.4118,217981,-509538.6427,109852,77438559,914,106528,14419675,1221682.858,23.81935542,6843.300812,3887226.083,7.416629486
2015-07-23,7.383333333,0.3686110925,4321480490,2089614,1746362,318128,38243,9.299677726,1.836554732,51076366304,204241,56501264,378313.9712,-39,1037676.64,276.64,3987897004,57354,3654521,262415.2963,207134,-461452.9378,111582,77328707,826,107076,14415475,1185367.953,26.29277354,7273.632872,2030312.575,16.71957263
2015-07-22,8.6,0.5026380708,4319390876,3348040,2908501,1721962,38189,6.968601952,1.997222139,51076366304,185458,51471899,373235.9313,-42,1028008.16,277.54,3999837095,60639,3648675,269214.2147,270355,-500692.9403,147520,77217125,718,143934,14411750,1030804.423,29.63588801,8225.144358,2490978.024,15.29326172
2015-07-21,8.3,0.4396133355,4316042836,3932917,3279725,812937,38116,7.977872202,1.683617842,51076366304,209549,58457812,355462.7917,-45,984206.16,278.97,4019420683,59376,3643621,330086.4753,240028,-507841.3766,123367,77069605,649,117682,14408075,1096580.925,28.07981875,7833.427037,2083742.551,9.615709985
2015-07-20,7.333333333,0.4828047686,4312109919,2854526,2348062,439572,38055,8.993212736,1.997932215,51076366304,181888,50612170,365618.8715,-23,1011196.84,278.26,4008217040,53833,3637953,277373.7893,216715,-444056.6481,112440,76946238,693,105702,14404575,949290.1907,34.33022074,9552.727223,2502265.57,18.10640741
2015-07-19,8.016666667,0.6251289861,4309255393,2112225,1635492,170917,37986,7.367567345,3.067895289,51076366304,117116,32334590,363079.8515,-19,991991.37,276.09,3975965188,42842,3631878,143245.3699,242814,-461596.8227,134643,76833798,653,129223,14400975,751333.2089,18.96201852,5235.223693,1334571.81,25.77059037
2015-07-18,7.766666667,0.593763268,4307143168,4185528,3721922,526369,37897,9.323358399,2.271318098,51076366304,178046,49511142,406243.1905,-9,1124555.52,278.08,4003628992,49649,3625728,231530.0269,219461,-496797.8853,120617,76699155,748,105710,14397400,947779.3734,44.79302014,12456.04304,2954144.368,5.790044974
2015-07-17,8.433333333,0.6673476895,4302957640,1627222,1388184,235276,37802,8.53411968,1.685286218,51076366304,215038,59778318,365618.8715,-8,1007435.76,277.99,4001221266,52650,3619636,264113.713,214161,-478597.6132,118048,76578538,1003,110715,14393400,1229550.441,24.85055473,6908.205709,3553708.156,15.39218192
2015-07-16,8.583333333,0.6453376027,4301330418,32422936,31927760,31067344,37706,8.303426001,1.297092813,51076366304,264206,72857510,345306.7119,-2,945029.52,275.76,3968131248,55296,3613832,268449.9839,228231,-517376.1782,113812,76460490,881,111183,14389800,1473628.098,27.19002001,7497.919918,6262766.452,4.814439226
2015-07-15,7.583333333,0.6646013446,4268907482,5208974,4742798,444152,37619,9.222691679,1.831606303,51076366304,211727,61601890,391009.0709,-2,1128304.1,290.95,4185723080,59090,3607698,313837.5897,234754,-467479.995,122340,76346678,780,116425,14386400,1268311.651,28.01849933,8151.98238,2047775.775,11.48202576
2015-07-14,9.283333333,0.6753122549,4263698508,3867734,2951409,1186508,37517,8.570289206,1.555247454,51076366304,225237,65965298,352923.7718,7,1025923.61,292.87,4212217419,57442,3601449,309709.6269,229381,-416205.0702,119707,76224338,941,119332,14382550,1286400.64,28.01547123,8204.891059,3289740.472,5.78976966
2015-07-13,8.883333333,0.7221258492,4259830774,5676468,4590333,1214750,37424,6.008451813,1.576776108,51076366304,232056,67272969,368157.8914,13,1060744.1,289.9,4168493843,52541,3595963,224979.2826,232590,-436101.8418,176542,76104631,753,176542,14379075,1331647.863,34.05650153,9872.979794,8667679.213,3.211616442
2015-07-12,9.75,0.7304735944,4254154306,4652952,4037824,496703,37320,5.280167929,1.314870278,51076366304,265806,82213700,350384.7518,14,1081003.5,309.3,4446326685,41777,3589704,319023.0172,271999,-389796.7084,204729,75928089,819,204511,14375450,1292504.569,45.57106997,14095.13194,6677463.455,9.627800557
2015-07-11,9.316666667,0.6724745652,4249501354,6300665,5741096,1490234,37220,6.259778505,1.599613639,49402014931,228868,67172689,356089.185,14,1074503.5,293.5,4218182000,44820,3583017,219616.7552,278810,-426758.431,171652,75723360,836,171529,14372000,1354466.273,36.93888783,10841.56358,4683709.261,17.57209419
2015-07-10,11.51666667,0.6663095707,4243200689,2051227,1619245,543637,37123,5.268977794,1.069768498,49402014931,368117,105642225,383102.8473,12,1130127.24,286.98,4123436258,62109,3576808,300420.1454,273833,-326130.7029,214487,75551708,794,213672,14368375,1780454.013,38.9927783,11190.14752,7216507.331,7.899470551
2015-07-09,8.716666667,0.6679579555,4241149462,1465542,1211745,224093,37020,5.049169133,1.447244379,49402014931,241286,65311331,338898.6726,17,945214.56,270.68,3888176093,55466,3571055,170837.1246,263045,-357360.8551,187202,75337221,861,179359,14364475,1298475.191,42.4508178,11490.58736,3839394.284,19.96448574
2015-07-08,11,0.7139853069,4239683920,2641241,2103438,911282,36928,5.247739747,1.519098818,49402014931,256731,69235259,378191.2723,18,1051752,269.68,3872881222,47254,3565797,119759.7408,273054,-342766.1546,200420,75150019,1217,197841,14361025,1278925.215,50.05174109,13497.95354,4469428.104,12.54277353
2015-07-07,8.55,0.7407316775,4237042679,3639587,3237516,2369350,36819,4.955509531,1.180865007,49402014931,317056,84736311,363456.5474,19,1000621.44,267.26,3837098591,56621,3560971,201589.821,295662,-411027.2951,201921,74949599,1483,195298,14357175,1344477.334,44.63938234,11930.32132,4037671.083,29.85204479
2015-07-06,6.9,0.4335784519,4233403092,2596908,2148678,610796,36710,7.70886069,1.231841942,49402014931,347366,94959442,417483.872,20,1169750.23,273.37,3923809461,62135,3555894,278451.7578,276989,-431226.0751,151741,74747678,1183,143911,14353475,1530520.877,29.305557,8011.260117,6496801.867,12.40318998
2015-07-05,8.75,0.3626712207,4230806184,2870681,2349107,580574,36637,9.703301021,1.656087776,49402014931,219976,59595969,356089.185,17,986961.56,270.92,3887492037,44703,3551064,195228.1194,241519,-427552.9958,101714,74595937,1374,96444,14349225,933717.8905,18.13805799,4913.962671,4223919.901,9.433804335
2015-07-04,7.333333333,0.3863777591,4227935503,3119065,2704569,1305864,36585,8.786112151,2.2912552,49402014931,169951,43833637,380647.0598,17,1004340.48,257.92,3700017152,54507,3545295,254097.2179,250207,-391575.6942,114310,74494223,1356,104771,14345600,1036173.958,19.74261492,5092.01524,1875664.258,12.79030193
2015-07-03,7.483333333,0.4341079512,4224816438,2737885,2464597,1004086,36526,7.488833738,1.671979143,49402014931,243723,62173772,397837.5722,11,1039532.5,255.1,3658574048,67200,3540083,382142.9987,270019,-386225.5369,138811,74379913,1301,127989,14341725,1337098.451,25.17856317,6423.051465,2179138.463,5.796806705
2015-07-02,8.283333333,0.4881875992,4222078553,2902194,2537729,1006474,36456,6.624519684,1.37699649,49402014931,255701,65219212,343810.2475,27,898066.26,255.06,3656967386,64723,3534606,297322.88,254259,-410650.3709,135567,74241102,1364,130719,14337675,1337087.915,21.94824463,5598.119275,2669145.663,23.09428084
2015-07-01,8.866666667,0.5957834836,4219176359,2456794,1927692,318350,36388,6.232808762,1.525493801,49402014931,239136,61661136,356089.185,29,940636.8,257.85,3696067024,66936,3529529,217408.3446,250536,-394441.2282,150917,74105535,892,143673,14334175,1280883.765,23.45051495,6046.71528,3870044.778,12.18349637
2015-06-30,9.083333333,0.5422205025,4216719565,3048957,2405071,34828,36302,6.346402824,1.10884114,49402014931,324844,85281203,351177.61,28,945633.06,262.53,3762199292,63853,3526054,364680.5011,261770,-418256.799,149003,73954618,701,144779,14330550,1734608.373,27.42901276,7200.93872,5102700.852,4.505996606
2015-06-29,9.183333333,0.4460583429,4213670608,4000127,3512916,513554,36225,7.458905899,1.504607399,49402014931,228764,58060302,336442.8851,33,873579.6,253.8,3636186255,59288,3521147,216520.259,224321,-383090.3899,117119,73805615,737,110573,14326975,1139559.772,17.63474995,4475.699537,3466515.289,9.736623908
2015-06-28,8.15,0.3815889488,4209670481,3032388,2454125,359615,36164,9.396298495,2.54908273,49692386355,144758,36009989,363122.6229,33,917924.4,248.76,3563126298,49823,3516140,225168.0448,230750,-359968.1998,97690,73688496,856,89826,14323550,870994.431,15.34595899,3817.460758,1776223.699,7.27787824
2015-06-27,8.733333333,0.460095726,4206638093,2048499,1578742,667916,36108,7.342522686,1.825352585,49692386355,176240,43795621,316188.4063,33,799424.5,248.5,3558488938,57860,3511027,572003.8434,258833,-400290.489,108876,73590806,968,100268,14319875,1294255.248,17.01717922,4228.769036,1655413.084,3.467801997
2015-06-26,7.783333333,0.4051737205,4204589594,1908589,1509531,338929,36050,7.754621411,1.555903553,49692386355,238961,57634962,365592.8448,31,896744.42,241.19,3453038843,63145,3505036,588747.6623,240437,-415372.8516,115640,73481930,1040,111419,14316675,1512668.253,18.07278654,4358.975386,960393.3307,2.760819566
2015-06-25,7.066666667,0.3379173398,4202681005,6363795,5785715,466444,35991,8.572834138,2.019692458,49692386355,198842,48103894,395235.5079,26,971550.72,241.92,3462594912,60226,3500077,139618.5071,199310,-333904.2762,113329,73366290,1041,107281,14312975,942740.5798,16.65594974,4029.407361,1256182.329,13.66021493
2015-06-24,7.8,0.3801777505,4196317210,5732529,5258907,308476,35937,7.969409195,1.807205867,49692386355,209771,50479376,373003.5106,33,912266.24,240.64,3443311744,61503,3495018,330871.6123,218529,-380863.9716,114471,73252961,854,110435,14308975,1132574.146,16.74555521,4029.650406,1660686.69,11.49315451
2015-06-23,8.816666667,0.563772475,4190584681,3090130,2462928,517401,35880,6.812222835,1.607341913,49692386355,223786,54585787,353241.7352,34,877380.24,243.92,3489324384,67237,3490449,404518.3124,271463,-358585.1415,128795,73138490,664,121894,14305200,1260338.91,22.92876742,5592.784949,1177823.523,2.699097438
2015-06-22,9.233333333,0.5090429976,4187494551,8151396,7425469,1815632,35800,8.204467832,2.055403799,49692386355,181132,44621940,365592.8448,40,917161.05,246.35,3523205319,56649,3485729,299538.3551,204152,-330425.6205,111788,73009695,850,105432,14301625,1059024.193,23.22920549,5722.514772,1174145.21,5.394936373
2015-06-21,9.416666667,0.4088227241,4179343155,2723814,2239721,1025313,35725,8.143214697,2.457406095,49692386355,124644,30222339,301367.0748,41,742685.61,242.47,3466817875,49493,3480210,376630.8208,224267,-323724.533,91203,72897907,781,85165,14297925,921198.4457,13.16567765,3192.28186,488875.567,3.557768317
2015-06-20,8.283333333,0.4998244599,4176619341,1978383,1496358,220806,35676,7.170630168,1.518386037,49692386355,222078,54204777,331009.7378,53,823037.76,244.08,3489093090,58344,3472705,453167.7759,246533,-298006.4283,114779,72806704,708,100133,14294875,1286244.196,22.55311938,5504.765378,1498695.213,5.864496939
2015-06-19,7.416666667,0.4689444252,4174640958,2590565,2210542,311536,35610,7.9654652,0.9594676361,49692386355,422526,104131527,397705.7298,53,999108.3,246.45,3522146336,62850,3467023,655402.8188,247406,-337466.0918,125430,72691925,758,115154,14291525,1837052.86,29.0238427,7152.926033,1502419.595,3.423391845
2015-06-18,7.483333333,0.4121498814,4172050393,5660865,5173784,793963,35535,7.872716207,1.280950155,49692386355,302041,74981782,380414.1763,53,960479.25,248.25,3546871875,63131,3461126,359221.6822,233829,-359807.6627,122001,72566495,900,113931,14287500,1459868.831,19.74416605,4901.489222,3052713.674,6.334992042
2015-06-17,8.216666667,0.5626839987,4166389528,5762453,4824798,1814522,35472,6.679454792,1.024708519,49692386355,348782,87181576,350771.5132,56,893357.04,249.96,3570341154,70228,3455075,698510.1322,256567,-348163.5059,133747,72444494,755,125228,14283650,1955229.236,24.94126752,6234.319229,4321270.169,6.602887771
2015-06-16,9.95,0.5158853919,4160627075,7776154,7199661,5062625,35393,6.117240963,0.919767047,49692386355,336390,82533170,303837.2967,56,759112.9,245.35,3503622535,65967,3449943,566880.1449,241825,-345159.4802,124094,72310747,747,117904,14280100,1844236.257,19.75196704,4846.145113,4056676.692,5.638023866
2015-06-15,7.683333333,0.4560710907,4152850921,5503193,4783964,2463180,35330,7.286461944,1.839539005,49692386355,204834,48435031,370533.2886,57,890981.28,236.46,3375945332,66819,3444694,608804.6606,277522,-393731.5404,122279,72186653,856,112459,14277025,1370312.788,18.51876216,4378.9465,2207160.224,7.9768448
2015-06-14,7.583333333,0.3763271792,4147347728,9614523,9018927,4406173,35262,8.403593601,2.07992241,49692386355,175007,40610265,358182.179,57,844662,232.05,3312113464,54162,3439189,659166.1633,223880,-383335.7553,100512,72064374,779,94046,14273275,1329986.083,15.99530424,3711.710349,1187052.314,3.930701239
2015-06-13,7.4,0.3906495782,4137733205,12991760,12422509,10285626,35208,8.095545194,2.214109255,47589591154,179169,41248314,373779.2424,56,913282.74,230.22,3285158823,62264,3432989,402886.3975,246532,-401296.6181,112813,71963862,792,104241,14269650,1103192.294,17.53784362,4037.562358,802279.9441,4.249724909
2015-06-12,8.866666667,0.4558602782,4124741445,3974842,3677739,2556609,35147,6.287466526,1.569795402,47589591154,217735,50074783,321734.0315,57,786071.64,229.98,3280825686,63601,3426967,448253.7059,247460,-423172.5013,125022,71851049,941,113864,14265700,1324268.321,18.13113121,4169.797556,1164648.427,14.84022234
2015-06-11,7.316666667,0.4104477606,4120766603,6895564,6527507,5064249,35086,7.123598648,1.56363872,47589591154,248971,57014257,366682.1682,58,891497,229,3266066700,61264,3421590,533675.4043,258189,-489326.4012,125147,71726027,1008,116693,14262300,1392935.776,18.23746303,4176.379034,1390374.471,8.603119289
2015-06-10,7.7,0.5038618317,4113871039,4556438,3912788,2857606,35023,6.802739283,1.749877409,47589591154,226873,51729321,373779.2424,57,905199.7,228.01,3251063484,65262,3416442,467388.4647,267864,-380544.4378,133064,71600880,815,123557,14258425,1303509.802,20.21619753,4609.495199,1320103.418,1.61506271
2015-06-09,6.7,0.3516691879,4109314601,4194626,3587270,1626637,34944,8.090999974,1.764800492,47589591154,230394,53013732,383242.0081,60,935586.6,230.1,3279954698,58284,3411578,311465.9694,208925,-360683.5686,115633,71467816,693,111830,14254475,1244998.717,16.68496332,3839.21006,2215932.111,6.024959802
2015-06-08,8.216666667,0.3397392787,4105119975,4179178,3616385,454261,34888,8.583004562,1.722262458,47589591154,205544,46863937,333562.4885,59,807120,228,3249096900,45770,3406874,305816.6381,188952,-469433.0789,94037,71352183,714,91751,14250425,1001943.988,15.28474251,3484.921292,1672692.119,9.61920411
2015-06-07,7.5,0.3128041878,4100940797,5172031,4781041,1809483,34841,10.54103121,2.791627829,47589591154,150020,33394451,395070.4651,58,932248.8,222.6,3171359940,40473,3401823,355525.0728,225189,-464114.2108,88440,71258146,919,84280,14246900,1064474.916,13.64505466,3037.389167,781109.4909,12.40817019
